"ID","Path","Command","Target"
"367608234162","/press/randy-kriell-running-after-cancer","MERGE","/blogs/press-blog/randy-kriell-running-after-cancer"
"367608266930","/press-release/xero-shoes-launches-natural-movement-running-fitness-shoe","MERGE","/blogs/press-blog/xero-shoes-launches-natural-movement-running-fitness-shoe"
"367608299698","/ss24poll-new/women","MERGE","/"
"367608332466","/shop/shoes/dillon-little-kids","MERGE","/products/dillon-little-kids"
"367608365234","/basketball-tips","MERGE","/pages/basketball-tips"
"367608398002","/press/best-hiking-boots-media","MERGE","/blogs/press-blog/best-hiking-boots-media"
"367608430770","/covid19","MERGE","/"
"367608463538","/shop/save-more/hfs-ii-women-clearance","MERGE","/products/hfs-ii-women-clearance"
"367608496306","/shop/so-long-2024/sale-40-off/prio-neo-women-clearance","MERGE","/products/prio-neo-women-clearance"
"367608529074","/running/shoes-cause-injuries","MERGE","/blogs/blog/shoes-cause-injuries"
"367608561842","/authorized-retailers","MERGE","/pages/authorized-retailers"
"367608594610","/press/wired-z-trail-ev-best-barefoot-trail-running-shoe","MERGE","/blogs/press-blog/wired-z-trail-ev-best-barefoot-trail-running-shoe"
"367608627378","/press/health-forza-trainer-wins-best-in-fitness-awards","MERGE","/blogs/press-blog/health-forza-trainer-wins-best-in-fitness-awards"
"367608660146","/press/denver-channel-good-company","MERGE","/blogs/press-blog/denver-channel-good-company"
"367608692914","/shop/forza-trainer/forza-trainer-men-clearance","MERGE","/products/forza-trainer-men-clearance"
"367608725682","/press/prevention-podiatrist-recommended-ztrail","MERGE","/blogs/press-blog/prevention-podiatrist-recommended-ztrail"
"367608758450","/shop/mesa-trail-ii/mesa-trail-ii-women-clearance","MERGE","/products/mesa-trail-ii-women-clearance"
"366655111346","/products/xero-gift-certificates","MERGE","/products/giftcertificate"
"366652391602","/pages/minimalist","MERGE","/pages/minimalist-shoes"
"367608823986","/contest/caption-this-for-free-xero-shoes","MERGE","/blogs/blog/caption-this-for-free-xero-shoes"
"367608889522","/ss24poll-new","MERGE","/"
"367608922290","/born-to-run/partnership-born-to-run-authors","MERGE","/blogs/blog/partnership-born-to-run-authors"
"367608955058","/shop/diy-kits/amuri-hardware-heel-strap","MERGE","/products/amuri-hardware-heel-strap"
"367608987826","/press/robb-report-best-hiking-sandals","MERGE","/blogs/press-blog/robb-report-best-hiking-sandals"
"367609020594","/ss24poll/women","MERGE","/"
"367609053362","/shop/boots/scrambler-trail-mid-women","MERGE","/products/scrambler-trail-mid-women"
"367609086130","/podcast-appearances/b-rad-podcast-with-steven-sashen-the-beauty-of-barefoot-living","MERGE","/blogs/podcast-appearances-blog/b-rad-podcast-with-steven-sashen-the-beauty-of-barefoot-living"
"367609118898","/press-release/xero-shoes-launches-natural-movement-shoe-for-women","MERGE","/blogs/press-blog/xero-shoes-launches-natural-movement-shoe-for-women"
"367609151666","/running/run-first-159-marathon","MERGE","/blogs/blog/run-first-159-marathon"
"367609184434","/xero-heroes-stories/livfitkarls-expert-tips","MERGE","/blogs/blog/livfitkarls-expert-tips"
"367609217202","/press-release/xero-shoes-launches-newest-footwear-on-november-16","MERGE","/blogs/press-blog/xero-shoes-launches-newest-footwear-on-november-16"
"367609249970","/barefoot-running-tips/podiatrists-like-prio","MERGE","/blogs/blog/podiatrists-like-prio"
"367609282738","/huaraches/how-to-wear","MERGE","/blogs/blog/how-to-wear"
"367609315506","/lost-my-password","MERGE","/"
"367609348274","/running/dan-lieberman","MERGE","/blogs/blog/dan-lieberman"
"367609381042","/shop/so-long-2024/sale-30-off/dillon-women-clearance","MERGE","/products/dillon-women-clearance"
"367609413810","/wholesale","MERGE","/"
"367609446578","/ss24poll/men","MERGE","/"
"367609479346","/press-release/local-company-xero-shoes-donates-funds-to-marshall-fire-recovery","MERGE","/blogs/press-blog/local-company-xero-shoes-donates-funds-to-marshall-fire-recovery"
"367609512114","/press/wired-denver-leather-gift-guide","MERGE","/blogs/press-blog/wired-denver-leather-gift-guide"
"367609544882","/podcast-appearances/natural-running-network-podcast-minimal-running-shoes-with-steven-sashen","MERGE","/blogs/podcast-appearances-blog/natural-running-network-podcast-minimal-running-shoes-with-steven-sashen"
"367609577650","/press/muscle-fitness-says-alpine-is-best-for-winter","MERGE","/blogs/press-blog/muscle-fitness-says-alpine-is-best-for-winter"
"367609610418","/shop-ig","MERGE","/"
"367609643186","/shop/so-long-2024/sale-60-off/360-women-clearance","MERGE","/products/360-women-clearance"
"367609675954","/press/starter-story-33m-net-sales-2021","MERGE","/blogs/press-blog/starter-story-33m-net-sales-2021"
"367609708722","/running/stupid-shoes-smart-shoes","MERGE","/blogs/blog/stupid-shoes-smart-shoes"
"367609741490","/press/marathon-handbook-the-secrets-of-born-to-run-2","MERGE","/blogs/press-blog/marathon-handbook-the-secrets-of-born-to-run-2"
"367609774258","/tandc.html","MERGE","/pages/tandc"
"367609807026","/press/footwear-plus-defining-comfort","MERGE","/blogs/press-blog/footwear-plus-defining-comfort"
"367609839794","/shop/so-long-2024/sale-70-off/ashland-clearance","MERGE","/products/ashland-clearance"
"367609872562","/huaraches/super-power","MERGE","/blogs/blog/super-power"
"367609905330","/natural-movement/natural-movement-videos","MERGE","/blogs/blog/natural-movement-videos"
"367609938098","/press/z-trail-ev-in-wired-and-gear-patrol-and-today","MERGE","/blogs/press-blog/z-trail-ev-in-wired-and-gear-patrol-and-today"
"367609970866","/press/today-com-supportive-walking-sandals-for-your-next-trip","MERGE","/blogs/press-blog/today-com-supportive-walking-sandals-for-your-next-trip"
"367610003634","/press/weartesters-best-fitness-gifts-features-forza-trainer","MERGE","/blogs/press-blog/weartesters-best-fitness-gifts-features-forza-trainer"
"367610036402","/press/xero-shoes-hiking-boots-featured-in-field-stream","MERGE","/blogs/press-blog/xero-shoes-hiking-boots-featured-in-field-stream"
"367610069170","/press/forbes-fathers-day-gift-guide-ztrail","MERGE","/blogs/press-blog/forbes-fathers-day-gift-guide-ztrail"
"367610101938","/podcast-appearances/perfectly-mentored-podcast-with-steven-sashen-running-a-business","MERGE","/blogs/podcast-appearances-blog/perfectly-mentored-podcast-with-steven-sashen-running-a-business"
"367610134706","/shop/uncategorized/hole-punch","MERGE","/products/hole-punch"
"367610167474","/photographer-videographer-release","MERGE","/pages/photographer-videographer-release"
"367610200242","/running/tips-paleo-diet-barefoot-run","MERGE","/blogs/blog/tips-paleo-diet-barefoot-run"
"367610233010","/shop/uncategorized/born-to-run-book","MERGE","/products/born-to-run-book"
"367610265778","/natural-movement/back-to-the-gym-fitness-goals","MERGE","/blogs/blog/back-to-the-gym-fitness-goals"
"367610298546","/news/warrior-hike-sponsorship","MERGE","/blogs/blog/warrior-hike-sponsorship"
"367610331314","/press-release/inc-rocky-mountain","MERGE","/blogs/press-blog/inc-rocky-mountain"
"367610364082","/news/covid-19-shipping","MERGE","/blogs/blog/covid-19-shipping"
"367610396850","/shop/uncategorized/scratch-and-dent","MERGE","/products/scratch-and-dent"
