"ID","Handle","Command","Display Name","Status","Updated At","Definition: Handle","Definition: Name","Top Row","Row #","Field","Value"
"127507464370","hole-punch","MERGE","Hole Punch","Active","2025-08-19 23:28:13 -0600","product_description","Product Description","","93","feature_cards_title",""
"127507464370","hole-punch","MERGE","Hole Punch","Active","2025-08-19 23:28:13 -0600","product_description","Product Description","","94","feature_cards",""
"127507464370","hole-punch","MERGE","Hole Punch","Active","2025-08-19 23:28:13 -0600","product_description","Product Description","","95","ugc_title",""
"127507464370","hole-punch","MERGE","Hole Punch","Active","2025-08-19 23:28:13 -0600","product_description","Product Description","","96","ugc_video",""
"127507529906","feeltrue-outsoles","MERGE","Feeltrue Outsoles","Active","2025-08-18 23:32:21 -0600","product_description","Product Description","true","97","title_of_product","FeelTrue Outsoles"
"127507529906","feeltrue-outsoles","MERGE","Feeltrue Outsoles","Active","2025-08-18 23:32:21 -0600","product_description","Product Description","","98","media_with_text","media_with_text.feeltrue-outsoles, media_with_text.feeltrue-outsoles-0"
"127507529906","feeltrue-outsoles","MERGE","Feeltrue Outsoles","Active","2025-08-18 23:32:21 -0600","product_description","Product Description","","99","testimonial",""
"127507529906","feeltrue-outsoles","MERGE","Feeltrue Outsoles","Active","2025-08-18 23:32:21 -0600","product_description","Product Description","","100","feature_cards_title",""
"127507529906","feeltrue-outsoles","MERGE","Feeltrue Outsoles","Active","2025-08-18 23:32:21 -0600","product_description","Product Description","","101","feature_cards",""
"127507529906","feeltrue-outsoles","MERGE","Feeltrue Outsoles","Active","2025-08-18 23:32:21 -0600","product_description","Product Description","","102","ugc_title",""
"127507529906","feeltrue-outsoles","MERGE","Feeltrue Outsoles","Active","2025-08-18 23:32:21 -0600","product_description","Product Description","","103","ugc_video",""
"127507562674","classic-diy-kit-with-vibram-cherry-soles","MERGE","Classic Diy Kit With Vibram Cherry Soles","Active","2025-08-18 23:32:21 -0600","product_description","Product Description","true","104","title_of_product","Classic DIY Kit with Vibram Cherry soles"
"127507562674","classic-diy-kit-with-vibram-cherry-soles","MERGE","Classic Diy Kit With Vibram Cherry Soles","Active","2025-08-18 23:32:21 -0600","product_description","Product Description","","105","media_with_text","media_with_text.classic-diy-kit-with-vibram-cherry-soles, media_with_text.classic-diy-kit-with-vibram-cherry-soles-0"
"127507562674","classic-diy-kit-with-vibram-cherry-soles","MERGE","Classic Diy Kit With Vibram Cherry Soles","Active","2025-08-18 23:32:21 -0600","product_description","Product Description","","106","testimonial",""
"127507562674","classic-diy-kit-with-vibram-cherry-soles","MERGE","Classic Diy Kit With Vibram Cherry Soles","Active","2025-08-18 23:32:21 -0600","product_description","Product Description","","107","feature_cards_title",""
"127507562674","classic-diy-kit-with-vibram-cherry-soles","MERGE","Classic Diy Kit With Vibram Cherry Soles","Active","2025-08-18 23:32:21 -0600","product_description","Product Description","","108","feature_cards",""
"127507562674","classic-diy-kit-with-vibram-cherry-soles","MERGE","Classic Diy Kit With Vibram Cherry Soles","Active","2025-08-18 23:32:21 -0600","product_description","Product Description","","109","ugc_title",""
"127507562674","classic-diy-kit-with-vibram-cherry-soles","MERGE","Classic Diy Kit With Vibram Cherry Soles","Active","2025-08-18 23:32:21 -0600","product_description","Product Description","","110","ugc_video",""
"127507660978","custom-made-xero-shoes","MERGE","Custom Made Xero Shoes","Active","2025-09-11 20:44:26 -0600","product_description","Product Description","true","111","title_of_product","Custom-Made Xero Shoes"
"127507660978","custom-made-xero-shoes","MERGE","Custom Made Xero Shoes","Active","2025-09-11 20:44:26 -0600","product_description","Product Description","","112","media_with_text","media_with_text.custom-made-xero-shoes"
"127507660978","custom-made-xero-shoes","MERGE","Custom Made Xero Shoes","Active","2025-09-11 20:44:26 -0600","product_description","Product Description","","113","testimonial",""
"127507660978","custom-made-xero-shoes","MERGE","Custom Made Xero Shoes","Active","2025-09-11 20:44:26 -0600","product_description","Product Description","","114","feature_cards_title",""
"127507660978","custom-made-xero-shoes","MERGE","Custom Made Xero Shoes","Active","2025-09-11 20:44:26 -0600","product_description","Product Description","","115","feature_cards",""
"127507660978","custom-made-xero-shoes","MERGE","Custom Made Xero Shoes","Active","2025-09-11 20:44:26 -0600","product_description","Product Description","","116","ugc_title",""
"127507660978","custom-made-xero-shoes","MERGE","Custom Made Xero Shoes","Active","2025-09-11 20:44:26 -0600","product_description","Product Description","","117","ugc_video",""
"127507628210","shoe-goo","MERGE","Shoe Goo","Active","2025-08-18 23:32:22 -0600","product_description","Product Description","true","118","title_of_product","Shoe Goo"
"127507628210","shoe-goo","MERGE","Shoe Goo","Active","2025-08-18 23:32:22 -0600","product_description","Product Description","","119","media_with_text","media_with_text.shoe-goo, media_with_text.shoe-goo-0"
"127507628210","shoe-goo","MERGE","Shoe Goo","Active","2025-08-18 23:32:22 -0600","product_description","Product Description","","120","testimonial",""
"127507628210","shoe-goo","MERGE","Shoe Goo","Active","2025-08-18 23:32:22 -0600","product_description","Product Description","","121","feature_cards_title",""
"127507628210","shoe-goo","MERGE","Shoe Goo","Active","2025-08-18 23:32:22 -0600","product_description","Product Description","","122","feature_cards",""
"127507628210","shoe-goo","MERGE","Shoe Goo","Active","2025-08-18 23:32:22 -0600","product_description","Product Description","","123","ugc_title",""
"127507628210","shoe-goo","MERGE","Shoe Goo","Active","2025-08-18 23:32:22 -0600","product_description","Product Description","","124","ugc_video",""
"127507595442","diy-feeltrue-sandal-kit","MERGE","Diy Feeltrue Sandal Kit","Active","2025-08-18 23:32:22 -0600","product_description","Product Description","true","125","title_of_product","DIY FeelTrue Sandal Kit"
"127507595442","diy-feeltrue-sandal-kit","MERGE","Diy Feeltrue Sandal Kit","Active","2025-08-18 23:32:22 -0600","product_description","Product Description","","126","media_with_text","media_with_text.diy-feeltrue-sandal-kit, media_with_text.diy-feeltrue-sandal-kit-0"
"127507595442","diy-feeltrue-sandal-kit","MERGE","Diy Feeltrue Sandal Kit","Active","2025-08-18 23:32:22 -0600","product_description","Product Description","","127","testimonial",""
"127507595442","diy-feeltrue-sandal-kit","MERGE","Diy Feeltrue Sandal Kit","Active","2025-08-18 23:32:22 -0600","product_description","Product Description","","128","feature_cards_title",""
"127507595442","diy-feeltrue-sandal-kit","MERGE","Diy Feeltrue Sandal Kit","Active","2025-08-18 23:32:22 -0600","product_description","Product Description","","129","feature_cards",""
"127507595442","diy-feeltrue-sandal-kit","MERGE","Diy Feeltrue Sandal Kit","Active","2025-08-18 23:32:22 -0600","product_description","Product Description","","130","ugc_title",""
"127507595442","diy-feeltrue-sandal-kit","MERGE","Diy Feeltrue Sandal Kit","Active","2025-08-18 23:32:22 -0600","product_description","Product Description","","131","ugc_video",""
"127507693746","bear-claw-shoe-pendant","MERGE","Bear Claw Shoe Pendant","Active","2025-09-11 20:51:12 -0600","product_description","Product Description","true","132","title_of_product","Bear Claw Shoe Pendant"
"127507693746","bear-claw-shoe-pendant","MERGE","Bear Claw Shoe Pendant","Active","2025-09-11 20:51:12 -0600","product_description","Product Description","","133","media_with_text","media_with_text.bear-claw-shoe-pendant"
"127507693746","bear-claw-shoe-pendant","MERGE","Bear Claw Shoe Pendant","Active","2025-09-11 20:51:12 -0600","product_description","Product Description","","134","testimonial",""
"127507693746","bear-claw-shoe-pendant","MERGE","Bear Claw Shoe Pendant","Active","2025-09-11 20:51:12 -0600","product_description","Product Description","","135","feature_cards_title",""
"127507693746","bear-claw-shoe-pendant","MERGE","Bear Claw Shoe Pendant","Active","2025-09-11 20:51:12 -0600","product_description","Product Description","","136","feature_cards",""
"127507693746","bear-claw-shoe-pendant","MERGE","Bear Claw Shoe Pendant","Active","2025-09-11 20:51:12 -0600","product_description","Product Description","","137","ugc_title",""
