"ID","Handle","Command","Title","Body HTML","Sort Order","Template Suffix","Updated At","Published","Published At","Published Scope","Image Src","Image Width","Image Height","Image Alt Text","Row #","Top Row","Must Match","Rule: Product Column","Rule: Relation","Rule: Condition","Products Count","Metafield: title_tag [string]","Metafield: description_tag [string]","Metafield: custom.marketing_h1 [single_line_text_field]","Metafield: custom.below_category_content [rich_text_field]","Metafield: custom.parent_category [collection_reference]","Metafield: custom.promo_block_1 [metaobject_reference]","Metafield: custom.promo_block_2 [metaobject_reference]","Metafield: custom.promo_block_3 [metaobject_reference]","Metafield: custom.promo_block_4 [metaobject_reference]","Metafield: custom.collection_bottom_description [list.metaobject_reference]","Metafield: custom.child_collections [list.collection_reference]","Metafield: custom.sub_categories [list.collection_reference]"
"345953173682","save-more","MERGE","Save More","Save up to 70% off!","Manual","","2025-10-20 05:15:51 -0600","true","2025-08-08 03:56:44 -0600","web","","","","","178","true","all conditions","Tag","Equals","save-more","49","","","","","","","","","","","",""
"345953271986","bead-kits","MERGE","Bead Kits","","Manual","","2025-10-14 13:53:41 -0600","true","2025-08-08 03:57:36 -0600","web","","","","","179","true","all conditions","Tag","Equals","bead-kits","4","","","","","decorations","","","","","","",""
"345953304754","hfs-original","MERGE","HFS Original","","Manual","","2025-10-20 05:15:51 -0600","true","2025-08-08 03:57:36 -0600","web","","","","","180","true","all conditions","Tag","Equals","hfs-original","2","","","","","","","","","","","",""
"345953108146","so-long-2024","MERGE","So Long 2024 Sale","Up to <span class=""notion-enable-hover"" data-token-index=""2"">70% off</span> select styles<!-- notionvc: 45916620-d743-4690-8ed8-7caa9c817ca6 -->","Manual","","2025-10-20 05:15:51 -0600","true","2025-08-08 03:56:44 -0600","web","","","","","181","true","all conditions","Tag","Equals","so-long-2024","134","So Long 2024! Save 50%+ on Xero Shoes","Help us say So Long 2024! Save 50%+ on select styles PLUS 10% off everything else. Start 2025 in the all-day comfort of barefoot shoes","Save on Xero Shoes","","","","","","","","sale-30-off, sale-70-off, sale-60-off, sale-50-off, sale-40-off",""
"345953337522","family-styles","MERGE","Family Styles","","Manual","","2025-10-20 05:15:51 -0600","true","2025-08-08 03:57:36 -0600","web","","","","","182","true","all conditions","Tag","Equals","family-styles","10","","","","","","","","","","","",""
"345953370290","stock-up","MERGE","Stock Up and Save","","Manual","","2025-10-20 05:15:51 -0600","true","2025-08-08 03:57:36 -0600","web","","","","","183","true","all conditions","Tag","Equals","stock-up","15","","","","","","","","","","","",""
"345953435826","performance","MERGE","Running/Fitness","","Manual","","2025-10-20 05:15:51 -0600","true","2025-08-08 03:57:36 -0600","web","","","","","184","true","all conditions","Tag","Equals","performance","48","","","","","activity","","","","","","",""
"345953468594","simshoes","MERGE","SIM Shoes","Connect with the track like never before in these barefoot-inspired shoes","Manual","","2025-10-20 05:15:51 -0600","true","2025-08-08 03:57:36 -0600","web","","","","","185","true","all conditions","Tag","Equals","simshoes","4","","","","","","","","","","","",""
"345953403058","ourbestsellers","MERGE","Our Best Selling Products","","Manual","","2025-10-14 13:53:41 -0600","true","2025-08-08 03:57:36 -0600","web","","","","","186","true","all conditions","Tag","Equals","ourbestsellers","0","","","","","shoe-bundle","","","","","","",""
"345953501362","dillon-knit","MERGE","Dillon Knit","","Manual","","2025-10-20 05:15:51 -0600","true","2025-08-08 03:57:36 -0600","web","","","","","187","true","all conditions","Tag","Equals","dillon-knit","2","","","","","","","","","","","",""
"345953534130","lifestyle","MERGE","Lifestyle / Casual","","Manual","","2025-10-20 05:15:51 -0600","true","2025-08-08 03:57:36 -0600","web","","","","","188","true","all conditions","Tag","Equals","lifestyle","89","","","","","activity","","","","","","",""
"345953566898","spring-summer-2025","MERGE","Spring/Summer 2025","","Manual","","2025-10-20 05:15:51 -0600","true","2025-08-08 03:57:36 -0600","web","","","","","189","true","all conditions","Tag","Equals","spring-summer-2025","15","","","","","","","","","","","",""
"345953599666","x1","MERGE","X1","","Manual","","2025-10-20 05:15:51 -0600","true","2025-08-08 03:57:36 -0600","web","","","","","190","true","all conditions","Tag","Equals","x1","4","","","","","","","","","","","",""
"345953632434","diysandals","MERGE","DIY Sandal Kits","What could be more fun than making your own custom-designed, barefoot-inspired sandal?

Get a DIY Sandals Kit and create a sandal that’s uniquely you.","Manual","","2025-10-20 05:15:51 -0600","true","2025-08-08 03:57:36 -0600","web","","","","","191","true","all conditions","Tag","Equals","diysandals","8","","","","","sandals","","","","","","",""
"345953697970","huarache-sandals","MERGE","Huarache-style sandals","Minimalist Sandals are mankind’s oldest footwear, with examples that are thousands of years old.

They’re also the simplest — something to protect your soles, plus some way to hold that protection onto your foot.

Don’t confuse huaraches style sandals with flip flops. I’ll explain why in the <a href=""#ewd-ufaq-faq-list"">FAQ section</a> further down the page.","Manual","","2025-10-20 05:15:51 -0600","true","2025-08-08 03:57:36 -0600","web","","","","","192","true","all conditions","Tag","Equals","huarache-sandals","8","","What are huarache minimalist sandals? And what can you do (or NOT do) in them? Can you make a pair? Can kids wear them? Find out here...","Huaraches for Men & Women","","sandals","","","","","","",""
"345953665202","casual","MERGE","Casual","","Manual","","2025-10-20 05:15:51 -0600","true","2025-08-08 03:57:36 -0600","web","","","","","193","true","all conditions","Tag","Equals","casual","41","","","","","sandals","","","","","","",""
"345953730738","casual-shoes","MERGE","Casual","","Manual","","2025-10-20 05:15:51 -0600","true","2025-08-08 03:57:36 -0600","web","","","","","194","true","all conditions","Tag","Equals","casual-shoes","56","","","","","shoes","","","","","","",""
"345953796274","water","MERGE","Water","","Best Selling","","2025-10-20 05:15:51 -0600","true","2025-08-08 03:57:36 -0600","web","","","","","195","true","all conditions","Tag","Equals","water","28","","","","","activity","","","","","","",""
"345953829042","x1-mens","MERGE","Basketball","","Manual","","2025-10-20 05:15:51 -0600","true","2025-08-08 03:57:36 -0600","web","","","","","196","true","all conditions","Tag","Equals","x1-mens","2","","","","","","","","","","","",""
"345953861810","buy-more-save-more","MERGE","Buy More Save More","Buy one pair, save 10%; buy two pairs, save 20%; buy three or more pairs, save 30%","Manual","","2025-10-20 05:15:51 -0600","true","2025-08-08 03:57:36 -0600","web","","","","","197","true","all conditions","Tag","Equals","buy-more-save-more","14","","","Buy More Save More","","","","","","","","",""
"345953763506","mens","MERGE","Men's","Our men’s barefoot shoes let you enjoy the natural movement and comfort of being barefoot without actually going barefoot. Browse our selection.","Manual","","2025-10-20 05:15:51 -0600","true","2025-08-08 03:57:36 -0600","web","","","","","198","true","all conditions","Tag","Equals","mens","59","Barefoot Shoes for Men","Shop men's barefoot shoes for casual and performance footwear. Embrace the joy of natural movement and all-day comfort with a 5,000-mile sole warranty.","Men's Shoes","","gender","","","","","collection_faqs.barefoot-shoes-for-men-101, collection_faqs.mens-barefoot-footwear-for-every-lifestyle, collection_faqs.how-to-safely-transition-to-barefoot-shoes","","newproducts-mens, bestsellers-mens, top-rated-mens, boots-mens, shoes-mens, sandals-mens, clearance-mens"
"345953763506","mens","MERGE","Men's","","Manual","","2025-10-20 05:15:51 -0600","true","2025-08-08 03:57:36 -0600","web","","","","","199","","","Title","Not Contains","clearance","59","","","","","","","","","","","",""
"345953894578","sim-racing-others","MERGE","Sim Racing Others","","Manual","","2025-10-20 05:15:51 -0600","true","2025-08-08 03:57:36 -0600","web","","","","","200","true","all conditions","Tag","Equals","sim-racing-others","9","","","","","","","","","","","",""
"345953927346","snap-on-beads","MERGE","Snap-on Beads","","Manual","","2025-10-14 13:53:42 -0600","true","2025-08-08 03:57:36 -0600","web","","","","","201","true","all conditions","Tag","Equals","snap-on-beads","21","","","","","decorations","","","","","","",""
"345953960114","test-countdown","MERGE","test countdown","For a limited time, <strong>save 20%</strong> on new spring products!

[INSERT_ELEMENTOR_PDP id=""7635901""]","Manual","","2025-10-14 13:53:42 -0600","true","2025-08-08 03:57:36 -0600","web","","","","","202","true","all conditions","Tag","Equals","test-countdown","0","","","","","","","","","","","",""
"345953992882","x1-womens","MERGE","Basketball","","Manual","","2025-10-20 05:15:51 -0600","true","2025-08-08 03:57:36 -0600","web","","","","","203","true","all conditions","Tag","Equals","x1-womens","2","","","","","","","","","","","",""
"345954025650","running-fitness","MERGE","Running/Fitness","<p>Your feet are your body’s foundation.</p>
<p>Barefoot-designed running and fitness shoes let your feet move how they’re meant to for natural comfort and peak performance.</p>","Manual","","2025-10-20 05:15:51 -0600","true","2025-08-08 03:57:36 -0600","web","","","","","204","true","all conditions","Tag","Equals","running-fitness","42","","","","","shoes","","","","","","",""
"345954058418","hiking","MERGE","Hiking","<p>From foothills to mountaintops - explore in confidence with lightweight, durable hikers.</p>","Manual","","2025-10-20 05:15:51 -0600","true","2025-08-08 03:57:36 -0600","web","","","","","205","true","all conditions","Tag","Equals","hiking","38","","","Barefoot Hiking & Trail Shoes","","shoes","","","","","","",""
"345954058418","hiking","MERGE","Hiking","","Manual","","2025-10-20 05:15:51 -0600","true","2025-08-08 03:57:36 -0600","web","","","","","206","","","Title","Not Contains","clearance","38","","","","","","","","","","","",""
"345954091186","t-shirts","MERGE","T-Shirts","","Manual","","2025-10-14 13:53:42 -0600","true","2025-08-08 03:57:36 -0600","web","","","","","207","true","all conditions","Tag","Equals","t-shirts","2","","","","","merch","","","","","","",""
"345954123954","sportsandals","MERGE","Sport Sandals","","Manual","","2025-10-20 05:15:51 -0600","true","2025-08-08 03:57:36 -0600","web","","","","","208","true","all conditions","Tag","Equals","sportsandals","11","","","","","sandals","","","","","","",""
"345954156722","wynn","MERGE","Wynn","","Manual","","2025-10-20 05:15:51 -0600","true","2025-08-08 03:57:36 -0600","web","","","","","209","true","all conditions","Tag","Equals","wynn","2","","","","","","","","","","","",""
"345954189490","pendants-charms","MERGE","Pendants & Charms","","Manual","","2025-10-14 13:53:42 -0600","true","2025-08-08 03:57:36 -0600","web","","","","","210","true","all conditions","Tag","Equals","pendants-charms","15","","","","","decorations","","","","","","",""
"345954222258","waterproof-womens","MERGE","Waterproof - Womens","Women's waterproof shoes and boots keep your feet dry and comfortable no matter where your adventure takes you.","Manual","","2025-10-20 05:15:51 -0600","true","2025-08-08 03:57:36 -0600","web","","","","","211","true","all conditions","Tag","Equals","waterproof-womens","8","","","Women's Barefoot Boots & Shoes","","waterproof","","","","","","",""
"345954255026","hiketrail","MERGE","Hike/Trail","","Manual","","2025-10-20 05:15:51 -0600","true","2025-08-08 03:57:36 -0600","web","","","","","212","true","all conditions","Tag","Equals","hiketrail","58","","","","","activity","","","","","","",""
"345954287794","sale-30-off","MERGE","30% off","Up to <strong>70% off</strong> select styles <strong>PLUS 10%</strong> off everything else!","Manual","","2025-10-20 05:15:51 -0600","true","2025-08-08 03:57:36 -0600","web","","","","","213","true","all conditions","Tag","Equals","sale-30-off","5","","","The BIGGEST Xero Sale of 2024!","","so-long-2024","","","","","","","sale-30-off, sale-70-off, sale-60-off, sale-50-off, sale-40-off"
"345954353330","sale-50-off","MERGE","50% off","Up to <strong>70% off</strong> select styles <strong>PLUS 10%</strong> off everything else!","Manual","","2025-10-20 05:15:51 -0600","true","2025-08-08 03:57:36 -0600","web","","","","","214","true","all conditions","Tag","Equals","sale-50-off","27","","","The BIGGEST Xero Sale of 2024!","","so-long-2024","","","","","","","sale-30-off, sale-70-off, sale-60-off, sale-50-off, sale-40-off"
"345954320562","womens","MERGE","Women's","<span style=""font-weight: 400"">Our women’s barefoot shoes let you enjoy the natural movement and comfort of being barefoot without actually going barefoot. Browse our selection.</span>","Best Selling","","2025-10-20 05:15:51 -0600","true","2025-08-08 03:57:36 -0600","web","","","","","215","true","all conditions","Tag","Equals","womens","63","Barefoot Shoes for Women","Shop women's barefoot shoes for casual and performance footwear. Embrace the joy of natural movement and all-day comfort with a 5,000-mile sole warranty.","Women's Shoes","","gender","","","","","collection_faqs.barefoot-shoes-for-women-101, collection_faqs.womens-barefoot-footwear-for-every-activity-lifestyle-1, collection_faqs.how-to-safely-transition-to-womens-barefoot-shoes","","newproducts-womens, bestsellers-womens, top-rated-womens, boots-womens, shoes-womens, sandals-womens, clearance-womens"
"345954320562","womens","MERGE","Women's","","Best Selling","","2025-10-20 05:15:51 -0600","true","2025-08-08 03:57:36 -0600","web","","","","","216","","","Title","Not Contains","clearance","63","","","","","","","","","","","",""
"345954386098","sale-60-off","MERGE","60% off","Up to <strong>70% off</strong> select styles <strong>PLUS 10%</strong> off everything else!","Manual","","2025-10-20 05:15:51 -0600","true","2025-08-08 03:57:36 -0600","web","","","","","217","true","all conditions","Tag","Equals","sale-60-off","31","","","The BIGGEST Xero Sale of 2024!","","so-long-2024","","","","","","","sale-30-off, sale-70-off, sale-60-off, sale-50-off, sale-40-off"
"345954418866","sale-70-off","MERGE","70% off","Up to <strong>70% off</strong> select styles <strong>PLUS 10%</strong> off everything else!","Manual","","2025-10-20 05:15:51 -0600","true","2025-08-08 03:57:36 -0600","web","","","","","218","true","all conditions","Tag","Equals","sale-70-off","32","","","The BIGGEST Xero Sale of 2024!","","so-long-2024","","","","","","","sale-30-off, sale-70-off, sale-60-off, sale-50-off, sale-40-off"
"345954451634","beads","MERGE","Beads","","Manual","","2025-10-14 13:53:42 -0600","true","2025-08-08 03:57:36 -0600","web","","","","","219","true","all conditions","Tag","Equals","beads","10","","","","","decorations","","","","","","",""
"345954484402","sale-40-off","MERGE","40% off","Up to <strong>70% off</strong> select styles <strong>PLUS 10%</strong> off everything else!","Manual","","2025-10-20 05:15:49 -0600","true","2025-08-08 03:57:36 -0600","web","","","","","220","true","all conditions","Tag","Equals","sale-40-off","6","","","The BIGGEST Xero Sale of 2024!","","so-long-2024","","","","","","","sale-30-off, sale-70-off, sale-60-off, sale-50-off, sale-40-off"
"345954517170","waterproof-mens","MERGE","Waterproof - Mens","Mens waterproof shoes and boots keep your feet dry and comfortable no matter where your adventure takes you.","Manual","","2025-10-20 05:15:51 -0600","","","web","","","","","221","true","all conditions","Tag","Equals","waterproof-mens","8","","","Men's Barefoot Boots & Shoes","","waterproof","","","","","","","mens, running-fitness-mens, hiking-trail-mens, casual-mens"
"345955205298","kids","MERGE","Kids","A kid’s foot isn’t just a miniature version of an adult’s.

Xero Shoes kid and youth styles are made with an ergonomic fit tailored for children’s feet.","Manual","","2025-10-20 05:15:51 -0600","true","2025-08-08 04:20:55 -0600","web","","","","","222","true","all conditions","Tag","Equals","kids","9","","","","","","","","","","","big-kids, little-kids","big-kids, little-kids"
"346377453746","back-to-school","MERGE","Back to School","From pre-K to parent-teacher conferences, we've got barefoot shoes for every age — designed for comfort, durability, and confidence in the classroom.","Manual","","2025-10-20 05:15:51 -0600","true","2025-08-14 05:57:13 -0600","web","","","","","223","true","all conditions","Tag","Equals","back-to-school","12","","","","","","","","","","","",""
"346377420978","little-kids","MERGE","Little Kids (C6-C11)","<p>Natural movement shoes for healthy, growing feet.</p>","Manual","","2025-10-20 05:15:51 -0600","true","2025-08-14 05:57:13 -0600","web","","","","","224","true","all conditions","Tag","Equals","little-kids","3","","","Little Kids","","kids","","","","","","","big-kids, little-kids"
"346377486514","big-kids","MERGE","Big Kids (C12-Y4)","Find the perfect fit for older children (12C-4Y)","Manual","","2025-10-20 05:15:51 -0600","true","2025-08-14 05:57:13 -0600","web","","","","","225","true","all conditions","Tag","Equals","big-kids","6","","","Big Kids","","kids","","","","","","","big-kids, little-kids"
"348723970226","new-boots","MERGE","New Boots","","Best Selling","","2025-10-20 05:15:51 -0600","true","2025-09-22 15:28:42 -0600","global","","","","","226","true","all conditions","Tag","Equals","new-arrivals","14","","","","","","","","","","","","boots, hiking-trail-boots, casual-boots, waterproof-boots"
"348723970226","new-boots","MERGE","New Boots","","Best Selling","","2025-10-20 05:15:51 -0600","true","2025-09-22 15:28:42 -0600","global","","","","","227","","","Tag","Equals","boots","14","","","","","","","","","","","",""
"348724166834","casual-boots","MERGE","Casual Boots","","Manual","","2025-10-20 05:15:51 -0600","true","2025-09-22 15:38:04 -0600","global","","","","","228","true","all conditions","Tag","Equals","boots","17","","","","","","","","","","","","boots, new-boots, hiking-trail-boots, waterproof-boots"
"348724166834","casual-boots","MERGE","Casual Boots","","Manual","","2025-10-20 05:15:51 -0600","true","2025-09-22 15:38:04 -0600","global","","","","","229","","","Tag","Equals","casual","17","","","","","","","","","","","",""
"348724330674","hiking-trail-boots","MERGE","Hiking & Trail Boots","","Best Selling","","2025-10-20 05:15:51 -0600","true","2025-09-22 15:47:42 -0600","global","","","","","230","true","all conditions","Tag","Equals","hiking","18","","","","","","","","","","","","boots, new-boots, casual-boots, waterproof-boots"
"348724330674","hiking-trail-boots","MERGE","Hiking & Trail Boots","","Best Selling","","2025-10-20 05:15:51 -0600","true","2025-09-22 15:47:42 -0600","global","","","","","231","","","Tag","Equals","boots","18","","","","","","","","","","","",""
"348724330674","hiking-trail-boots","MERGE","Hiking & Trail Boots","","Best Selling","","2025-10-20 05:15:51 -0600","true","2025-09-22 15:47:42 -0600","global","","","","","232","","","Title","Not Contains","clearance","18","","","","","","","","","","","",""
"348724494514","waterproof-boots","MERGE","Waterproof Boots","","Best Selling","","2025-10-20 05:15:51 -0600","true","2025-09-22 15:56:00 -0600","global","","","","","233","true","all conditions","Tag","Equals","boots","15","","","","","","","","","","","","boots, new-boots, hiking-trail-boots, casual-boots"
"348724494514","waterproof-boots","MERGE","Waterproof Boots","","Best Selling","","2025-10-20 05:15:51 -0600","true","2025-09-22 15:56:00 -0600","global","","","","","234","","","Tag","Equals","waterproof","15","","","","","","","","","","","",""
"349432545458","training-shoes","MERGE","Training Shoes","","Best Selling","","2025-10-20 05:15:49 -0600","true","2025-10-06 13:02:44 -0600","global","","","","","235","true","all conditions","Tag","Equals","training","14","","","","","","","","","","","",""
"349533831346","alpine-kids","MERGE","Alpine Kids","","Best Selling","","2025-10-20 05:15:51 -0600","true","2025-10-09 11:28:18 -0600","global","","","","","236","true","all conditions","Title","Contains","alpine","2","","","","","","","","","","","",""
"349533831346","alpine-kids","MERGE","Alpine Kids","","Best Selling","","2025-10-20 05:15:51 -0600","true","2025-10-09 11:28:18 -0600","global","","","","","237","","","Title","Contains","kids","2","","","","","","","","","","","",""
